更新日,曲名
2025/08/24,【Angel Beats!】[IN]Thousand Enemies／LiSA Girls Dead Monster  (on-off) ※5話挿入歌 bb183.mp4
2025/08/24,UFO戦士ダイアポロン ED_UFO少年団の歌_子門真人＆ブッシュ・シンガーズ_2CH_画質UP版.mp4
2025/08/23,【ジョジョの奇妙な冒険 スターダストクルセイダース】[ED]Walk Like An Egyptian／Bangles  (on-off) ※bb182.mp4
2025/08/23,【ソードアート・オンライン オルタナティブ ガンゲイル・オンラインII】[ED]Oh UnHappy Day／神崎エルザ(CVReoNa) (on-off) ※12話特殊ED_bb181.mp4
2025/08/23,【メダリスト】BOW AND ARROW／米津玄師 (on-off) ※bb180.mp4
2025/08/23,【ジョジョの奇妙な冒険 スターダストクルセイダース】[ED]Walk Like An Egyptian／Bangles  (on-off) ※bb182.mp4
2025/08/23,【ソードアート・オンライン オルタナティブ ガンゲイル・オンラインII】[ED]Oh UnHappy Day／神崎エルザ(CVReoNa) (on-off) ※12話特殊ED_bb181.mp4
2025/08/23,【メダリスト】BOW AND ARROW／米津玄師 (on-off) ※bb180.mp4
2025/08/23,【Fate／Grand Order】「Echoes」[CM][芦田菜名子 from 7co][2tr Off-On].mp4
2025/08/23,TOGENKYO(MV)／フレデリック［on-cut］.mp4
2025/08/23,【Fate／Grand Order】「洋燈」[CM][Nona][2tr Off-On].mp4
2025/08/23,【Fate／Grand Order】「Let the New You」[CM][Yukine][2tr Off-On].mp4
2025/08/23,【戦え!!イクサー1】「NEVER RUN AWAY」[ED][楠木勇有行][2tr Off-On].mp4
2025/08/23,【戦え!!イクサー1 】「戦え!!イクサー1」[ED][柿沢美貴][2tr Off-On].mp4
2025/08/23,【ぷにるはかわいいスライム】「A Perfect Sky」[Im][ぷにる（CV 篠原 侑）][On-Off][アニメ][加古].mp4
2025/08/22,黄金戦士ゴールド・ライタン ED_メカニカル・ダンシング・ファイト_TOMO_2CH_画質UP版.mp4
2025/08/22,【童謡】「１年生になったら」[IM][森の木児童合唱団][On-Off][アニメ][芝ちゃん].mp4
2025/08/22,水属性の魔法使い (off-UVRchorus-on) ブルーモーション【名誉伝説】.mp4
2025/08/22,Turkey! (off-UVRchorus-on) sincerity flower【結城アイラ】※ED3 第６話 ED.mp4
2025/08/22,【Turkey! 第6話挿入歌】 sincerity flower(cut&コーラス入-on) ／ 結城アイラ_けんちぃ_1040.mp4
2025/08/22,【前橋ウィッチーズ】［IN］ユメミ誇レ!ユメ咲キ踊レ!／前橋ウィッチーズ（On-Semi-Mvc-Cut）※ライブ映像 ～貴方が望むならＯＰＥＮ～チャプター４・パート分け有り.mp4
2025/08/22,[サクラ大戦] 夜のサンバ (SHOW)(Off,On)／藤枝あやめ(折笠愛).mp4
2025/08/22,【ダンダダン】革命道中(on+off)【アイナ・ジ・エンド】.mp4
2025/08/22,魔法の絵日記 [DUO] (cut) Summer Pockets [アニメ].mp4
2025/08/22,Hunting Soul／HAYASii（トシロウ〔CV.谷山紀章〕）／ダンダダン (VC-On-On[セリフ入り]).mp4
2025/08/22,【カラオケ行こ！】「HOWL」[Op][Ayumu Imazu][On-Off][アニメ][加古].mp4
2025/08/22,白豚貴族ですが前世の記憶が生えたのでひよこな弟育てます (off-UVRchorus-on) 口直し【和ぬか】※最終話まで.mp4
2025/08/22,【Turkey! 第5話挿入歌】 幾星霜(cut&コーラス入-on) ／ ZAQ_けんちぃ_1039.mp4
2025/08/22,Turkey! (off-UVRchorus-on) フラッシュバック【Q.I.S.】※ED2 第４話 ED.mp4
2025/08/22,【Turkey! 第4話挿入歌】 フラッシュバック(cut&コーラス入-on) ／ Q.I.S_けんちぃ_1038.mp4
2025/08/22,ふたりソロキャンプ (off-UVRchorus-on) 灯りは遠く【スカート】.mp4
2025/08/22,ウィッチウォッチ (off-UVRchorus-on) 月と私のかくれんぼ【yutori】※第２クール ED.mp4
2025/08/22,気絶勇者と暗殺姫 (off-UVRchorus-on) 天伝バラバラ【吉乃】.mp4
2025/08/21,雨と君と (off-UVRchorus-on) filled【菅原圭】.mp4
2025/08/21,UFO戦士ダイアポロン OP_UFO戦士ダイアポロン_子門真人_2CH_画質UP版.mp4
2025/08/21,【雨と君と】[ED]filled／菅原圭(On-Cut)【naoo】.mp4
2025/08/21,【炎炎ノ消防隊 弐ノ章】Torch of Liberty(on+off)【KANA-BOON】.mp4
2025/08/21,【mono】マイペース解像度／敷島桜子(CV.遠野ひかる)[on-cut].mp4
2025/08/21,【前橋ウィッチーズ】［IN］Meteor Shower／前橋ウィッチーズ（On-Semi-Mvc-Cut）※ライブ映像 ～貴方が望むならＯＰＥＮ～チャプター３・パート分け有り.mp4
2025/08/21,紅／X JAPAN／カラオケ行こ！ (VC-On).mp4
2025/08/21,【AKIBA'S TRIP -THE ANIMATION-】「B Ambitious!」[Ed][ゆいかおり][On-Off][アニメ][芝ちゃん]パート分け無し.mp4
2025/08/21,宇宙戦士バルディオス 挿入歌_立て! バルディオス_たいらいさお_2CH_画質UP版.mp4
2025/08/21,【桃源暗鬼】[OP]／OVERNIGHT／THE ORAL CIGARETTES／On-Off.mp4
2025/08/20,【瑠璃の宝石 ED】 サファイア(cut&コーラス入-on) ／ Hana Hope_けんちぃ_1034.mp4
2025/08/20,【鬼人幻燈抄 ED2】 円鈴(cut&コーラス入-on) ／ FAKE TYPE._けんちぃ_1035.mp4
2025/08/20,【学園アイドルマスター】コントラスト／ 篠澤広(CV：川村玲奈)［on-off］.mp4
2025/08/20,マリン・いのちの旅 (宇宙戦士バルディオス_ED) 伊勢功一 (2ch_VC_ON) UVR online版.mp4
2025/08/20,あしたに生きろ バルディオス (宇宙戦士バルディオス_OP) 伊勢功一 (2ch_VC_ON) UVR online版.mp4
2025/08/20,【プロジェクトセカイ カラフルステージ! feat. 初音ミク】-Leo／need-抜錨(cut-on)3DMV.mp4
2025/08/20,【プロジェクトセカイ カラフルステージ! feat. 初音ミク】-Leo／need-モザイクロール (Reloaded)(cut-on)3DMV.mp4
2025/08/20,【プロジェクトセカイ カラフルステージ! feat. 初音ミク】-Vivid BAD SQUAD-え？あぁ、そう。(cut-on).mp4
2025/08/20,【ナンバーワン戦隊ゴジュウジャー】-Wienners-WINNER!ゴジュウジャー!(cut-on)パート分けVer2.mp4
2025/08/20,【渡くんの××が崩壊寸前】「愛愛愛愛愛」[Ed][PEDRO][On-Off][アニメ][芝ちゃん].mp4
2025/08/20,【瑠璃の宝石 OP】 光のすみか(cut&コーラス入-on) ／ 安田レイ_けんちぃ_1033.mp4
2025/08/20,【忍者と殺し屋のふたりぐらし】[ED]にんころダンス（パート分け-最終話反映）／HoneyWorks feat.ハコニワリリィ〔MVC-On-Off〕.mp4
2025/08/20,黄金戦士ゴールド・ライタン OP_黄金戦士ゴールド・ライタン_宮内良_2CH_高画質版.mp4
2025/08/19,アストロガンガー  OP_アストロガンガー_水木一郎、コロムビアゆりかご会_2CH_画質UP版.mp4
2025/08/19,【黒執事 -緑の魔女編-】ED｜WALTZ／龍宮城［on-off］〔Ver.1.4〕.mp4
2025/08/19,【スレイヤーズ 完全無欠版】「Shining Girl」[IM][林原めぐみ][2tr Off-On].mp4
2025/08/19,【前橋ウィッチーズ】［ED］それぞれのドア／前橋ウィッチーズ（On-Semi-Mvc-Cut）※アニメ映像ver2.0・最終話まで・パート分け有り.mp4
2025/08/19,【ばっどがーる】[ed]BAD SURPRISE／天狼群 (on-off)[ブルーベリー]※パート分けあり‗bb179.mp4
2025/08/18,【学園アイドルマスター】自己肯定感爆上げ↑↑しゅきしゅきソング／藤田ことね (on-off) ※bb182.mp4
2025/08/18,【瑠璃の宝石】[ED]サファイア／Hana Hope(On-Cut)【naoo】.mp4
2025/08/18,【流る星 - a Wish Star - _ED】Everyday Love!!／Daisy_on-off.mp4
2025/08/18,【怪盗セイント・テール】「恋」みたいな感じ／羽丘芽美(桜井智) (ON-CUT)..mp4
2025/08/18,【ばっどがーる】[ed]BAD SURPRISE／天狼群 (on-off)[ブルーベリー]※パート分けあり‗bb179.mp4
2025/08/18,【薫る花は凛と咲く】[OP]まなざしは光／キタニタツヤ (on-off) ※bb181.mp4
2025/08/18,【学園アイドルマスター】自己肯定感爆上げ↑↑しゅきしゅきソング／藤田ことね (on-off) ※bb182.mp4
2025/08/18,【SAKAMOTO DAYS】[ED]／ダンデライオン／go!go!vanillas／On-Off.mp4
2025/08/18,【薫る花は凛と咲く】[OP]まなざしは光／キタニタツヤ (on-off) ※bb181.mp4
2025/08/18,【PT_ハッピーウィークエンド ED】See you some weekend!／isle_v1【ON-cut】.avi
2025/08/18,【PT_おにいちゃんコンティニュー！ ゆうりとしーくれっとらぶ♡ OP主題歌】トキメキキラメキ攻略中！／ぱん_v1【ON-OFF】.avi
2025/08/18,【ダンダダン】[OP]革命道中／アイナ・ジ・エンド (on-off) ※bb180.mp4
2025/08/18,【スレイヤーズ 完全無欠版】「MIDNIGHT BLUE」[ED][林原めぐみ][2tr Off-On].mp4
2025/08/17,ひらけ!ポンキッキソング_およげ!たいやきくん_子門真人_2CH_画質UP版.mp4
2025/08/17,【ウィッチウォッチ】[ED]月と私のかくれんぼ／yutori(On-Cut)【naoo】.mp4
2025/08/17,太陽をあげたい (YJ版レモンエンジェル_MAD) レモンエンジェル (2ch_VC_ON) UVR online版.mp4
2025/08/17,【プロジェクトセカイ カラフルステージ! feat. 初音ミク】-Vivid BAD SQUAD-花溺れ(cut-on).mp4
2025/08/17,【ダンダダン】[OP]革命道中／アイナ・ジ・エンド (on-off) ※bb180.mp4
2025/08/17,フィニステラー (cut) Summer Pockets [アニメ].mp4
2025/08/16,ひらけ!ポンキッキソング_ホネホネ・ロック_子門真人_2CH.mp4
2025/08/16,【ウィッチウォッチ】[ED]月と私のかくれんぼ／yutori (on-off) ※bb178.mp4
2025/08/16,【シャインポスト】ゆらゆらワンダフルワールド／ゆらゆらシスターズ(ON-CUT).mp4
2025/08/16,【シャインポスト】あの日の夢を／ゆらゆらシスターズ(ON-CUT).mp4
2025/08/16,【シャインポスト】絶対王者チョコレート／ゆらゆらシスターズ(ON-CUT).mp4
2025/08/16,【シャインポスト】僕たちには歌がある／ゆらゆらシスターズ(ON-CUT).mp4
2025/08/16,【ウィッチウォッチ】[ED]月と私のかくれんぼ／yutori (on-off) ※bb178.mp4
2025/08/16,【セイバーマリオネットJ to X】【IN】【いよかん】【子安武人】【off-on】.mp4
2025/08/16,【SAKAMOTO DAYS】[OP]／Method／Kroi／On-Off.mp4
2025/08/16,【スーパーロボット大戦α ORIGINAL STORY D-3】【IN】【VANISHING TROOPER SPIRALARK ver】【影山ヒロノブ】【Off-On】.mp4
2025/08/15,一斉ノ喝采 (THE FIRST TAKE_本人) LiSA (2ch_VC_ON) UVR online版.mp4
2025/08/15,【SAKURA～雪月華】 空のリフレイン (堀江-UVRchorus-cut-CooRie-mix) ※crm.mp4
2025/08/15,【風魔の小次郎 (実写版)】流星ロケット／アンティック-珈琲店(on-UVRchorus-cut)※OP.mp4
2025/08/15,【風魔の小次郎 (実写版)】永遠の刹那／ON／OFF(on-UVRchorus-cut-青cut)※ED 修正1 crm.mp4
2025/08/15,[いきづらい部]ヒミツミチ_イキヅライブ！LOVELIVE! BLUEBIRD[1stシングル]_[2tr](On-Off).mp4
2025/08/15,盾の勇者の成り上がり season4 (off-UVRchorus-on) Resolution【MADKID】.mp4
2025/08/15,【オーバン・スターレーサーズ】Chance to Shine／AKINO(on-UVRchorus-cut)※OP [修正1]crm.mp4
2025/08/15,【終末のハーレム】JUST DO IT／H-el-ical(on-UVRchorus-cut)※OP crm.mp4
2025/08/15,【錆喰いビスコ】風の音さえ聞こえない／JUNNA(on-UVRchorus-chorus-cut)※OP crm.mp4
2025/08/15,【自動販売機に生まれ変わった俺は迷宮を彷徨う 2nd season】[OP]未来サイダー／BRADIO(On-Cut)【naoo】.mp4
2025/08/15,【一球さん ED】 一球さん(cut&コーラス入-on) ／ 堀江美都子 _けんちぃ_977.mp4
2025/08/15,【一球さん OP】 青春の歌が聞こえる(cut&コーラス入-on) ／ 荒木とよひさ _けんちぃ_976.mp4
2025/08/15,出禁のモグラ (off-UVRchorus-on) 神頼み【syudou】.mp4
2025/08/15,【セイバーマリオネットJ to X】【IN】【栗ひろい】【子安武人】【off-on】.mp4
2025/08/15,天装戦隊ゴセイジャー【スーパーヒーローミュージックスタジオ ・NoB(Project.R)】.mp4
2025/08/15,【ニャイト・オブ・ザ・リビングキャット】「Matatabi」[Ed][WANIMA][On-Off][アニメ][加古].mp4
2025/08/15,【殺し愛】Midnight Dancer／増田俊樹(on-UVRchorus-chorus-cut)※OP crm.mp4
2025/08/15,【伝説巨神イデオン 接触編】セーリングフライ／水原明子(on-UVRchorus-cut)※crm.mp4
2025/08/15,【爆裂天使】Under the Sky／cloudica(on-UVRchorus-cut)※ED crm.mp4
2025/08/15,【聖女の魔力は万能です】Blessing／結城アイラ(on-UVRchorus-cut)※OP crm.mp4
2025/08/15,【聖女の魔力は万能です】Blessing／結城アイラ PV(on-UVRchorus-cut)※OP crm.mp4
2025/08/15,【恋と呼ぶには気持ち悪い】モノクロシティ／ACE COLLECTION(on-UVRchorus-cut)※OP crm.mp4
2025/08/15,【魔乳秘剣帖】運命／AiR(on-UVRchorus-cut)※OP crm.mp4
2025/08/15,【先輩がうざい後輩の話】虹が架かるまでの話／堀江由衣(on-UVRchorus-cut)※ED crm 修正1.mp4
2025/08/15,【恋する天使アンジェリーク～心の目覚める時～】Infinite Love／GRANRODEO(on-UVRchorus-cut)※OP crm.mp4
2025/08/15,【装甲娘戦機】Dream hopper／逢田梨香子(on-UVRchorus-cut)※OP crm.mp4
2025/08/15,【機甲猟兵メロウリンク】Vanity／マーキーズ(on-UVRchorus-cut)※ED crm.mp4
2025/08/15,【死神坊ちゃんと黒メイド】満月とシルエットの夜／坊ちゃんとアリス(on-UVRchorus-cut)※OP crm 修正1.mp4
2025/08/15,【幻魔大戦】光の天使／Children of the light Rosemary Butler(on-UVRchorus-cut)※crm.mp4
2025/08/15,【銀魂】SIGNAL／KELU(on-UVRchorus-cut)※ED7 crm.mp4
2025/08/15,【月とライカと吸血姫】緋ノ月／ALI PROJECT(on-UVRchorus-cut)※OP crm.mp4
2025/08/15,【月とライカと吸血姫】緋ノ月／ALI PROJECT MV版(on-UVRchorus-cut)※OP crm.mp4
2025/08/15,CITY THE ANIMATION (off-UVRchorus-on) Hello【Furui Riho】.mp4
2025/08/15,【神楽がゆく！】[IN]笑顔のおかわり／JELEE〔MVC-On-Off〕.mp4
2025/08/15,盾の勇者の成り上がり season4 (off-UVRchorus-on) 永遠に一回の【藤川千愛】.mp4
2025/08/14,【八月のシンデレラナイン 第12話挿入歌】 世界でいちばん熱い夏(cut&コーラス入-on) ／ 有原翼(西田望見)， 野崎夕姫(南早紀)， 東雲龍(近藤玲奈)， 河北智恵(井上ほの花)_けんちぃ_1032.mp4
2025/08/14,すばらしい日々／さくらこ&ムームー／宇宙人ムームー (VC-On) 【パート分け】.mp4
2025/08/14,【あの晴れわたる空より高く 】ロケット☆ライド／Duca［on-cut］.mp4
2025/08/14,【ばっどがーる4パート分け】[カバー]／彼女のModern／天狼群／On-Off.mp4
2025/08/14,【D.CⅡ.S.S～ダ・カーポⅡ セカンドシーズン～】「サクラアマネクセカイ」[OP][yozuca＊][2tr Off-On].mp4
2025/08/14,【スレイヤーズEX.】【IN】【真面目なキッカケ】【奥井雅美】【off-on】.mp4
2025/08/14,【サイレント・ウィッチ 沈黙の魔女の隠しごと】[OP]Feel／羊文学〔MVC-On-Off〕.mp4
2025/08/14,【年齢制限版】【ぬきたし THE ANIMATION ED】 再会系女子はどうすりゃいいですか？(cut&コーラス入-on)_青藍島ver(R18) ／ 綾瀬理恵_けんちぃ_1027.mp4
2025/08/14,【年齢制限版】【ぬきたし THE ANIMATION OP】 Utopia or Dystopia(cut&コーラス入-on)_青藍島ver(R18) ／ 夢乃ゆき_けんちぃ_1014.mp4
2025/08/14,【ニャイト・オブ・ザ・リビングキャット】「CAT CITY」[Op][THE YELLOW MONKEY][On-Off][アニメ][加古].mp4
2025/08/13,Dance Away (プロジェクトA子_挿入歌) ANNIE LIVINGSTON (2ch_VC_ON) UVR online版.mp4
2025/08/13,【プロジェクトセカイ カラフルステージ! feat. 初音ミク】-25時、ナイトコードで。-キティ(cut-on)4thライブ映像.mp4
2025/08/13,【Fes×Live映像】[Edel Note（瑞河女子高等学校）]Edelied_ラブライブ！蓮ノ空女学院スクールアイドルクラブ[2024年度ラブライブ！決勝プレーオフ披露曲]_[3tr](Live-Cut-CDOn).mp4
2025/08/13,【出禁のモグラ】-椎乃味醂-喧騒 feat. Aile The Shota(cut-on).mp4
2025/08/13,【プリンセッション・オーケストラ】「ファイト・マイト・ミー！」[In][プリンセス・リップル(CV.葵あずさ)][On-Off][アニメ][加古].mp4
2025/08/13,【プロジェクトセカイ カラフルステージ! feat. 初音ミク】-Vivid BAD SQUAD-Flyer!(cut-on)4thライブ映像.mp4
2025/08/13,【ライブ映像 - 4th 102期卒業公演 Day2】[乙宗梢]be proud_ラブライブ！蓮ノ空女学院スクールアイドルクラブ[102nd Graduation Album]_[3tr](Live-Cut-CDOn).mp4
2025/08/13,【キミとアイドルプリキュア♪】「キミからのEcho」[In][響カイト（CV佐久間大介）][On-Off][アニメ][芝ちゃん].mp4
2025/08/13,【お兄ちゃんだけど愛さえあれば関係ないよねっ】Lifeる is LOVEる!!（パート分け）／リリアナシスターズ［on-cut］.mp4
2025/08/13,渡くんの××が崩壊寸前 (off-UVRchorus-on) 愛愛愛愛愛【PEDRO】.mp4
2025/08/13,地縛少年花子くん２ 後期 (off-UVRchorus-on) mo∞ent【鬼頭明里】※第１８話専用 ED.mp4
2025/08/13,ホテル・インヒューマンズ (off-UVRchorus-on) Merry Go Round【NOA】.mp4
2025/08/13,【よふかしのうた Season 2 OP】 Mirage(cut&コーラス入-off-on) ／ Creepy Nuts_けんちぃ_1026.mp4
